STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-05-12,0,",,E",,,63,"H,,S",72,",,E",55,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-05-13,0,",,E",,,65,"H,,S",74,",,E",54,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-05-14,0,",,E",,,71,"H,,S",82,",,E",62,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-05-15,0,",,E",,,61,"H,,S",68,",,E",56,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-05-16,0,",,E",,,65,"H,,S",76,",,E",49,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-05-17,0,",,E",,,70,"H,,S",80,",,E",61,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-05-18,0,",,E",,,65,"H,,S",77,",,E",53,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-05-19,0.01,",,E",,,64,"H,,S",73,",,E",55,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-05-20,0,",,E",,,62,"H,,S",69,",,E",57,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-05-21,0,",,E",,,60,"H,,S",67,",,E",53,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-05-22,0,",,E",,,65,"H,,S",75,",,E",55,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-05-23,0,",,E",,,66,"H,,S",76,",,E",48,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-05-24,0,",,E",,,65,"H,,S",74,",,E",53,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-05-25,0,",,E",,,69,"H,,S",81,",,E",52,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-05-26,0,",,E",,,67,"H,,S",74,",,E",63,",,E"
FR000007650,"MARSEILLES MARIGNANE, FR",43.4378,5.2158,9,2015-05-27,0,",,E",,,67,"H,,S",78,",,E",56,",,E"
