STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2016-12-16,0,",,E",,,40,"H,,S",53,",,E",34,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2016-12-17,0,",,E",,,35,"H,,S",43,",,E",28,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2016-12-18,0,",,E",,,32,"H,,S",32,",,E",28,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2016-12-19,0.24,",,E",,,34,"H,,S",35,",,E",29,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2016-12-20,0,",,E",,,38,"H,,S",38,",,E",34,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2016-12-21,0,",,E",,,38,"H,,S",39,",,E",35,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2016-12-22,0.01,",,E",,,37,"H,,S",40,",,E",33,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2016-12-23,0,",,E",,,42,"H,,S",44,",,E",35,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2016-12-24,0,",,E",,,44,"H,,S",49,",,E",37,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2016-12-25,0,",,E",,,43,"H,,S",49,",,E",38,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2016-12-26,0,",,E",,,46,"H,,S",48,",,E",43,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2016-12-27,0,",,E",,,42,"H,,S",42,",,E",37,",I,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2016-12-28,0,",,E",,,31,"H,,S",35,",I,E",30,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2016-12-29,0,",,E",,,31,"H,,S",31,",,E",29,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2016-12-30,0,",,E",,,33,"H,,S",35,",,E",29,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2016-12-31,0,",,E",,,33,"H,,S",34,",,E",31,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-01,0,",,E",,,33,"H,,S",36,",,E",30,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-02,0,",,E",,,33,"H,,S",33,",,E",31,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-03,0,",,E",,,33,"H,,S",32,",,E",31,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-04,0.04,",,E",,,33,"H,,S",34,",,E",28,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-05,0,",,E",,,36,"H,,S",40,",,E",33,",I,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-06,0,",,E",,,29,"H,,S",30,",I,E",24,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-07,0,",,E",,,26,"H,,S",31,",,E",19,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-08,0,",,E",,,34,"H,,S",35,",,E",28,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-09,0.06,",,E",,,34,"H,,S",35,",,E",30,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-10,0.35,",,E",,,35,"H,,S",35,",,E",32,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-11,0,",,E",,,38,"H,,S",41,",,E",31,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-12,0.11,",,E",,,43,"H,,S",50,",,E",37,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-13,0.04,",,E",,,40,"H,,S",39,",,E",34,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-14,0.1,",,E",,,36,"H,,S",38,",,E",33,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-15,0.02,",,E",,,34,"H,,S",35,",,E",30,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-16,0,",,E",,,33,"H,,S",36,",,E",31,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-17,0,",,E",,,29,"H,,S",32,",,E",25,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-18,0,",,E",,,28,"H,,S",33,",,E",19,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-19,0,",,E",,,25,"H,,S",32,",,E",17,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-20,0,",,E",,,26,"H,,S",35,",,E",17,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-21,0,",,E",,,28,"H,,S",36,",,E",20,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-22,0,",,E",,,26,"H,,S",31,",,E",20,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-23,0,",,E",,,26,"H,,S",29,",,E",20,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-24,0,",,E",,,24,"H,,S",26,",,E",19,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-25,0,",,E",,,26,"H,,S",28,",,E",24,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-26,0,",,E",,,26,"H,,S",39,",,E",17,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-27,0,",,E",,,35,"H,,S",42,",,E",28,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-28,0,",,E",,,40,"H,,S",47,",,E",33,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-29,0,",,E",,,42,"H,,S",53,",,E",38,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-30,0.18,",,E",,,47,"H,,S",49,",,E",40,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-01-31,0,",,E",,,50,"H,,S",54,",,E",45,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-01,0,",,E",,,54,"H,,S",60,",,E",45,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-02,0.24,",,E",,,54,"H,,S",62,",,E",44,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-03,0.06,",,E",,,47,"H,,S",52,",,E",41,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-04,0.17,",,E",,,48,"H,,S",56,",,E",42,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-05,0.15,",,E",,,45,"H,,S",47,",,E",43,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-06,0.01,",,E",,,44,"H,,S",45,",,E",41,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-07,0.1,",,E",,,42,"H,,S",44,",,E",37,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-08,0.01,",,E",,,44,"H,,S",44,",,E",40,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-09,0.04,",,E",,,41,"H,,S",42,",,E",40,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-10,0,",,E",,,42,"H,,S",51,",,E",35,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-11,0,",,E",,,48,"H,,S",53,",,E",39,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-12,0,",,E",,,49,"H,,S",60,",,E",46,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-13,0,",,E",,,46,"H,,S",61,",,E",37,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-14,0,",,E",,,49,"H,,S",61,",,E",38,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-15,0,",,E",,,50,"H,,S",62,",,E",44,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-16,0,",,E",,,48,"H,,S",61,",,E",41,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-17,0.01,",,E",,,46,"H,,S",55,",,E",41,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-18,0,",,E",,,42,"H,,S",50,",,E",33,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-19,0,",,E",,,42,"H,,S",59,",,E",30,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-20,0.02,",,E",,,44,"H,,S",55,",,E",32,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-21,0,",,E",,,51,"H,,S",55,",,E",45,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-22,0,",,E",,,50,"H,,S",58,",,E",40,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-23,0.02,",,E",,,51,"H,,S",66,",,E",41,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-24,0,",,E",,,47,"H,,S",50,",,E",44,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-25,0,",,E",,,41,"H,,S",48,",,E",33,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-26,0,",,E",,,44,"H,,S",60,",,E",33,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-27,0.17,",,E",,,48,"H,,S",59,",,E",39,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-02-28,0.28,",,E",,,49,"H,,S",55,",,E",42,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-01,0.1,",,E",,,46,"H,,S",50,",,E",39,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-02,0.06,",,E",,,50,"H,,S",55,",,E",45,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-03,0,",,E",,,51,"H,,S",60,",,E",40,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-04,0.31,",,E",,,49,"H,,S",53,",,E",44,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-05,0.4,",,E",,,45,"H,,S",50,",,E",41,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-06,0.29,",,E",,,47,"H,,S",58,",,E",42,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-07,0.02,",,E",,,44,"H,,S",49,",,E",39,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-08,0,",,E",,,43,"H,,S",50,",,E",33,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-09,0,",,E",,,52,"H,,S",58,",,E",46,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-10,0,",,E",,,55,"H,,S",61,",,E",48,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-11,0,",,E",,,51,"H,,S",68,",,E",38,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-12,0,",,E",,,53,"H,,S",63,",,E",49,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-13,0,",,E",,,55,"H,,S",63,",,E",45,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-14,0,",,E",,,54,"H,,S",62,",,E",42,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-15,0,",,E",,,53,"H,,S",60,",,E",40,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-16,0,",,E",,,54,"H,,S",68,",,E",41,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-17,0,",,E",,,58,"H,,S",73,",,E",47,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-18,0,",,E",,,52,"H,,S",55,",,E",46,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-19,0,",,E",,,55,"H,,S",62,",,E",49,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-20,0,",,E",,,56,"H,,S",61,",,E",52,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-21,0.04,",,E",,,54,"H,,S",60,",,E",49,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-22,0.02,",,E",,,47,"H,,S",54,",,E",41,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-23,0.64,",,E",,,47,"H,,S",66,",,E",45,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-24,0,",,E",,,49,"H,,S",53,",,E",43,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-25,0.08,",,E",,,49,"H,,S",56,",,E",46,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-26,0,",,E",,,52,"H,,S",63,",,E",44,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-27,0,",,E",,,54,"H,,S",67,",,E",43,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-28,0,",,E",,,56,"H,,S",68,",,E",47,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-29,0,",,E",,,57,"H,,S",69,",,E",45,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-30,0,",,E",,,60,"H,,S",75,",,E",46,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-03-31,0,",,E",,,62,"H,,S",69,",,E",56,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-01,0.2,",,E",,,51,"H,,S",54,",,E",46,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-02,0.17,",,E",,,52,"H,,S",55,",,E",46,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-03,0,",,E",,,58,"H,,S",67,",,E",43,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-04,0,",,E",,,59,"H,,S",66,",,E",47,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-05,0,",,E",,,56,"H,,S",63,",,E",45,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-06,0,",,E",,,53,"H,,S",59,",,E",44,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-07,0,",,E",,,54,"H,,S",64,",,E",37,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-08,0,",,E",,,58,"H,,S",71,",,E",45,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-09,0,",,E",,,61,"H,,S",77,",,E",51,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-10,0,",,E",,,64,"H,,S",77,",,E",51,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-11,0,",,E",,,57,"H,,S",63,",,E",49,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-12,0,",,E",,,56,"H,,S",68,",,E",42,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-13,0,",,E",,,58,"H,,S",69,",,E",44,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-14,0,",,E",,,58,"H,,S",68,",,E",45,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-15,0,",,E",,,56,"H,,S",63,",,E",49,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-16,0,",,E",,,55,"H,,S",63,",,E",49,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-17,0,",,E",,,54,"H,,S",61,",,E",41,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-18,0,",,E",,,49,"H,,S",54,",,E",43,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-19,0,",,E",,,45,"H,,S",53,",,E",36,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-20,0,",,E",,,45,"H,,S",55,",,E",32,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-21,0,",,E",,,48,"H,,S",61,",,E",32,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-22,0,",,E",,,54,"H,,S",68,",,E",37,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-23,0,",,E",,,55,"H,,S",64,",,E",44,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-24,0,",,E",,,57,"H,,S",72,",,E",40,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-25,0.9,",,E",,,48,"H,,S",58,",,E",51,",I,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-26,0.02,",,E",,,42,"H,,S",45,",I,E",38,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-27,0.03,",,E",,,44,"H,,S",51,",,E",38,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-28,0,",,E",,,47,"H,,S",55,",,E",38,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-29,0,",,E",,,50,"H,,S",65,",,E",35,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-04-30,0.35,",,E",,,56,"H,,S",65,",,E",48,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-01,0.08,",,E",,,47,"H,,S",58,",,E",41,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-02,0.41,",,E",,,47,"H,,S",55,",,E",45,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-03,0.2,",,E",,,51,"H,,S",62,",,E",47,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-04,0.01,",,E",,,54,"H,,S",59,",,E",48,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-05,0.01,",,E",,,57,"H,,S",71,",,E",42,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-06,0.62,",,E",,,56,"H,,S",56,",,E",53,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-07,0.36,",,E",,,55,"H,,S",58,",,E",51,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-08,0,",,E",,,53,"H,,S",58,",,E",48,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-09,0,",,E",,,54,"H,,S",63,",,E",42,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-10,0.01,",,E",,,57,"H,,S",71,",,E",42,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-11,0.47,",,E",,,51,"H,,S",61,",,E",55,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-12,0.82,",,E",,,52,"H,,S",64,",,E",54,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-13,0.04,",,E",,,58,"H,,S",67,",,E",52,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-14,0.02,",,E",,,57,"H,,S",73,",,E",51,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-15,0,",,E",,,64,"H,,S",74,",,E",51,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-16,0,",,E",,,67,"H,,S",80,",,E",54,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-17,0,",,E",,,71,"H,,S",83,",,E",60,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-18,0.42,",,E",,,68,"H,,S",79,",,E",63,",I,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-19,0.23,",,E",,,49,"H,,S",61,",I,E",47,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-20,0.01,",,E",,,57,"H,,S",64,",,E",46,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-21,0,",,E",,,61,"H,,S",72,",,E",47,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-22,0,",,E",,,67,"H,,S",80,",,E",54,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-23,0,",,E",,,71,"H,,S",80,",,E",60,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-24,0,",,E",,,71,"H,,S",78,",,E",60,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-25,0,",,E",,,72,"H,,S",81,",,E",57,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-26,0,",,E",,,73,"H,,S",85,",,E",59,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-27,0,",,E",,,76,"H,,S",86,",,E",65,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-28,0,",,E",,,76,"H,,S",87,",,E",66,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-29,0,",,E",,,76,"H,,S",87,",,E",65,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-30,0,",,E",,,75,"H,,S",85,",,E",67,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-05-31,0.12,",,E",,,67,"H,,S",79,",,E",65,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-01,0.01,",,E",,,67,"H,,S",81,",,E",60,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-02,0,",,E",,,71,"H,,S",84,",,E",59,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-03,1.05,",,E",,,66,"H,,S",81,",,E",64,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-04,0.06,",,E",,,63,"H,,S",69,",,E",55,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-05,0.05,",,E",,,66,"H,,S",72,",,E",58,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-06,0.34,",,E",,,63,"H,,S",70,",,E",57,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-07,0,",,E",,,61,"H,,S",67,",,E",51,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-08,0,",,E",,,67,"H,,S",82,",,E",49,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-09,0,",,E",,,72,"H,,S",81,",,E",65,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-10,0,",,E",,,74,"H,,S",81,",,E",62,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-11,0,",,E",,,78,"H,,S",91,",,E",62,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-12,0,",,E",,,78,"H,,S",85,",,E",70,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-13,0.12,",,E",,,72,"H,,S",85,",,E",64,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-14,0,",,E",,,70,"H,,S",84,",,E",65,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-15,0.06,",,E",,,76,"H,,S",89,",,E",67,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-16,0,",,E",,,75,"H,,S",81,",,E",67,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-17,0,",,E",,,71,"H,,S",79,",,E",59,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-18,0,",,E",,,74,"H,,S",85,",,E",59,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-19,0,",,E",,,80,"H,,S",91,",,E",71,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-20,0,",,E",,,82,"H,,S",93,",,E",71,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-21,0,",,E",,,84,"H,,S",95,",,E",73,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-22,0,",,E",,,84,"H,,S",98,",,E",73,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-23,0,",,E",,,83,"H,,S",95,",,E",75,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-24,0.14,",,E",,,79,"H,,S",85,",,E",72,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-25,0,",,E",,,75,"H,,S",82,",,E",67,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-26,0.01,",,E",,,73,"H,,S",79,",,E",62,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-27,0.45,",,E",,,76,"H,,S",89,",,E",66,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-28,0.36,",,E",,,61,"H,,S",77,",,E",62,",,E"
FR069029001,"LYON ST EXUPERY, FR",45.7264,5.0778,235,2017-06-29,0.17,",,E",,,54,"H,,S",72,",,E",59,",,E"
