"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-03-22","0.00",",,E",,,"45","H,,S","52",",,E","42",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-03-23","0.00",",,E",,,"46","H,,S","58",",,E","33",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-03-24","0.41",",,E",,,"43","H,,S","48",",,E","41",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-03-25","0.00",",,E",,,"42","H,,S","51",",,E","39",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-03-26","0.06",",,E",,,"40","H,,S","48",",,E","29",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-03-27","0.02",",,E",,,"46","H,,S","55",",,E","36",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-03-28","0.06",",,E",,,"51","H,,S","62",",,E","42",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-03-29","0.44",",,E",,,"53","H,,S","57",",,E","49",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-03-30","0.01",",,E",,,"52","H,,S","56",",,E","48",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-03-31","0.06",",,E",,,"53","H,,S","58",",,E","50",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-01","0.00",",,E",,,"47","H,,S","54",",,E","40",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-02","0.06",",,E",,,"47","H,,S","53",",,E","45",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-03","0.41",",,E",,,"48","H,,S","50",",,E","45",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-04","0.03",",,E",,,"47","H,,S","51",",,E","45",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-05","0.00",",,E",,,"43","H,,S","52",",,E","35",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-06","0.00",",,E",,,"47","H,,S","57",",,E","33",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-07","0.00",",,E",,,"50","H,,S","60",",,E","39",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-08","0.00",",,E",,,,,"64",",,E","36",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-09","0.00",",,E",,,,,"71",",,E","38",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-10","0.00",",,E",,,,,"71",",,E","40",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-11","0.03",",,E",,,,,"60",",,E","51",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-12","0.00",",,E",,,,,"67",",,E","40",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-13","0.00",",,E",,,,,"71",",,E","41",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-14","0.00",",,E",,,,,"77",",,E","44",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-15","0.00",",,E",,,,,"80",",,E","46",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-16","0.00",",,E",,,,,"71",",,E","49",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-17","0.00",",,E",,,,,"69",",,E","54",",,E"
"FRM00007149","ORLY, FR","48.7167","2.3842","89.0","2015-04-18","0.00",",,E",,,,,"62",",,E","45",",,E"
